890,N326,-12283.40601809281
891,N327,-12283.40601809281
892,N328,-12283.40601809281
893,N329,-12283.40601809281
894,N330,-12283.40601809281
895,N331,-12283.40601809281
896,N332,-12283.40601809281
897,N333,-12283.40601809281
898,N334,-12283.40601809281
899,N335,-12283.40601809281
900,N336,-12283.40601809281
901,N337,-12283.40601809281
902,N338,-12283.40601809281
903,N339,-12283.40601809281
904,N340,-12283.40601809281
905,N341,-12283.40601809281
906,N342,-12283.40601809281
907,N343,-12283.40601809281
908,N344,-12283.40601809281
909,N345,-12283.40601809281
910,N346,-12283.40601809281
911,N347,-12283.40601809281
912,N348,-12283.40601809281
913,N349,-12283.40601809281
914,N350,-12283.40601809281
915,N351,-12283.40601809281
916,N352,-12283.40601809281
917,N353,-12283.40601809281
918,N354,-12283.40601809281
919,N355,-12283.40601809281
920,N356,-12283.40601809281
921,N357,-12283.40601809281
922,N358,-12283.40601809281
923,N359,-12283.40601809281
924,N360,-12283.40601809281
925,N361,-12283.40601809281
926,N362,-12283.40601809281
927,N363,-12283.40601809281
928,N364,-12283.40601809281
929,N365,-12283.40601809281
930,N366,-12283.40601809281
931,N367,-12283.40601809281
932,N368,-12283.40601809281
933,N369,-12283.40601809281
934,N370,-12283.40601809281
935,N371,-12283.40601809281
936,N372,-12283.40601809281
937,N373,-12283.40601809281
938,N374,-12283.40601809281
939,N375,-12283.40601809281
940,N376,-12283.40601809281
941,N377,-12283.40601809281
942,N378,-12283.40601809281
943,N379,-12283.40601809281
944,N380,-12283.40601809281
